
RAID device 
   343072 Mbyte of  343308 MByte available for I/O
   342636 MByte of  343072 MByte in use,     436 MByte free
     4158 Files of   85768 Files in use,   81610 Files free

 FileID     MeasID                        ProtName                         PatName   Status         Size   SizeOnDisk          CreationTime             CloseTime dependent files (fileID)
  10492        736                AdjQuietCoilSens                          xxxxxx      cld     25607424     29360128   20.02.2018 13:01:35   20.02.2018 13:01:41
  10491        735                          AdjFre                          xxxxxx      cld       751232      4194304   20.02.2018 13:01:34   20.02.2018 13:01:34
  10490        734            trufi_loc_multi_iPAT                          xxxxxx      cld     16241376     16777216   20.02.2018 13:01:05   20.02.2018 13:01:25 10488, 10488
  10489        733                      AdjCoilPos                          xxxxxx      cld      1348832      4194304   20.02.2018 13:01:02   20.02.2018 13:01:04
  10488        732                AdjQuietCoilSens                          xxxxxx      cld     14222208     16777216   20.02.2018 13:00:53   20.02.2018 13:01:00
  10487        731                         AdjDico                          xxxxxx      cld      1430816      4194304   20.02.2018 13:00:52   20.02.2018 13:00:53
  10486        730                          AdjTra                          xxxxxx      cld       681408      4194304   20.02.2018 13:00:50   20.02.2018 13:00:52
  10485        729                          AdjFre                          xxxxxx      cld       685280      4194304   20.02.2018 13:00:49   20.02.2018 13:00:49
  10484        728                         AdjDico                          xxxxxx      cld      1029920      4194304   20.02.2018 13:00:47   20.02.2018 13:00:48
  10483        727            trufi_loc_multi_iPAT                          xxxxxx      cld      1278816      4194304   20.02.2018 12:33:15   20.02.2018 12:33:53 10481, 10481
  10482        726                      AdjCoilPos                          xxxxxx      cld      1348640      4194304   20.02.2018 12:33:13   20.02.2018 12:33:15
  10481        725                AdjQuietCoilSens                          xxxxxx      cld     14221984     16777216   20.02.2018 12:33:04   20.02.2018 12:33:11
  10480        724                         AdjDico                          xxxxxx      cld      1430592      4194304   20.02.2018 12:33:03   20.02.2018 12:33:04
  10479        723                          AdjTra                          xxxxxx      cld       681184      4194304   20.02.2018 12:33:00   20.02.2018 12:33:03
  10478        722                          AdjFre                          xxxxxx      cld       685088      4194304   20.02.2018 12:32:59   20.02.2018 12:33:00
  10477        721                         AdjDico                          xxxxxx      cld      1029696      4194304   20.02.2018 12:32:57   20.02.2018 12:32:59
  10476        720                        ep2d_fid                          xxxxxx      cld     25269760     29360128   20.02.2018 11:16:37   20.02.2018 11:16:42 10455
  10475        719                          AdjFre                          xxxxxx      cld       781056      4194304   20.02.2018 11:16:36   20.02.2018 11:16:36
  10474        718                        ep2d_fid                          xxxxxx      cld     25269760     29360128   20.02.2018 11:16:21   20.02.2018 11:16:27 10455
  10473        717                          AdjFre                          xxxxxx      cld       781056      4194304   20.02.2018 11:16:20   20.02.2018 11:16:21
  10472        716                        ep2d_fid                          xxxxxx      cld     25269760     29360128   20.02.2018 11:16:04   20.02.2018 11:16:09 10455
  10471        715                          AdjFre                          xxxxxx      cld       781056      4194304   20.02.2018 11:16:03   20.02.2018 11:16:04
  10470        714                        ep2d_fid                          xxxxxx      cld     25267712     29360128   20.02.2018 11:15:47   20.02.2018 11:15:52 10455
  10469        713                          AdjFre                          xxxxxx      cld       781056      4194304   20.02.2018 11:15:46   20.02.2018 11:15:47
  10468        712                        ep2d_fid                          xxxxxx      cld     32801824     33554432   20.02.2018 11:15:18   20.02.2018 11:15:25 10455
  10467        711                          AdjFre                          xxxxxx      cld       906496      4194304   20.02.2018 11:15:16   20.02.2018 11:15:17
  10466        710                     AdjFieldMap                          xxxxxx      cld    108358752    109051904   20.02.2018 11:14:29   20.02.2018 11:15:15
  10465        709                          AdjFre                          xxxxxx      cld       781056      4194304   20.02.2018 11:14:28   20.02.2018 11:14:28
  10464        708        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     80646720     83886080   20.02.2018 11:13:31   20.02.2018 11:13:36 10455
  10463        707        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     80646784     83886080   20.02.2018 11:13:21   20.02.2018 11:13:25 10455
  10462        706        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1401280      4194304   20.02.2018 11:12:56   20.02.2018 11:12:57 10455
  10461        705        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     35874400     37748736   20.02.2018 11:12:35   20.02.2018 11:12:40 10455
  10460        704        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     26346848     29360128   20.02.2018 11:12:11   20.02.2018 11:12:14 10455
  10459        703        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     32882752     33554432   20.02.2018 11:12:01   20.02.2018 11:12:05 10455
  10458        702        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld      1140640      4194304   20.02.2018 11:11:50   20.02.2018 11:11:50 10455
  10457        701        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     36317440     37748736   20.02.2018 11:11:33   20.02.2018 11:11:37 10455
  10456        700                      AdjCoilPos                          xxxxxx      cld       997152      4194304   20.02.2018 11:11:27   20.02.2018 11:11:29
  10455        699                AdjQuietCoilSens                          xxxxxx      cld     16739520     16777216   20.02.2018 11:11:26   20.02.2018 11:11:27
  10454        698                         AdjDico                          xxxxxx      cld      1448960      4194304   20.02.2018 11:11:24   20.02.2018 11:11:25
  10453        697                        AdjTra1D                          xxxxxx      cld       686752      4194304   20.02.2018 11:11:21   20.02.2018 11:11:24
  10452        696                          AdjFre                          xxxxxx      cld       778144      4194304   20.02.2018 11:11:20   20.02.2018 11:11:21
  10451        695                         AdjDico                          xxxxxx      cld      1048064      4194304   20.02.2018 11:11:19   20.02.2018 11:11:20
  10450        694        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     36316032     37748736   20.02.2018 11:09:51   20.02.2018 11:09:55 10433
  10449        693        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld       978944      4194304   20.02.2018 11:09:36   20.02.2018 11:09:36 10433
  10448        692        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     36316032     37748736   20.02.2018 11:08:45   20.02.2018 11:08:49 10433
  10447        691        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     35025792     37748736   20.02.2018 11:08:32   20.02.2018 11:08:36 10433
  10446        690        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     35025792     37748736   20.02.2018 11:08:21   20.02.2018 11:08:25 10433
  10445        689        MiniIRT_Spiral_libIRT_MS                          xxxxxx      cld     34411360     37748736   20.02.2018 11:08:06   20.02.2018 11:08:09 10433
  10444        688    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld       968512      4194304   20.02.2018 11:06:54   20.02.2018 11:06:54 10433
  10443        687    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld       968512      4194304   20.02.2018 11:06:48   20.02.2018 11:06:48 10433
  10442        686    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld      1100992      4194304   20.02.2018 11:06:30   20.02.2018 11:06:31 10433
  10441        685    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld     43996128     46137344   20.02.2018 11:06:08   20.02.2018 11:06:13 10433
  10440        684    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld     34165728     37748736   20.02.2018 11:05:52   20.02.2018 11:05:56 10433
  10439        683    MiniIRT_Spiral_libIRT_64shot                          xxxxxx      cld     20188256     20971520   20.02.2018 11:05:26   20.02.2018 11:05:29 10433
  10438        682    MiniIRT_Spiral_libIRT_64shot                          xxxxxx      cld       924320      4194304   20.02.2018 11:05:13   20.02.2018 11:05:13 10433
  10437        681    MiniIRT_Spiral_libIRT_32shot                          xxxxxx      cld     35701728     37748736   20.02.2018 11:04:40   20.02.2018 11:04:45 10433
  10436        680 MiniIRT_Spiral_libIRT_16shot_192                          xxxxxx      cld     80645152     83886080   20.02.2018 11:04:08   20.02.2018 11:04:13 10433
  10435        679    MiniIRT_Spiral_libIRT_16shot                          xxxxxx      cld     34411520     37748736   20.02.2018 11:03:42   20.02.2018 11:03:45 10433
  10434        678                      AdjCoilPos                          xxxxxx      cld       996672      4194304   20.02.2018 11:03:36   20.02.2018 11:03:39
  10433        677                AdjQuietCoilSens                          xxxxxx      cld     16739008     16777216   20.02.2018 11:03:35   20.02.2018 11:03:36
  10432        676                         AdjDico                          xxxxxx      cld      1448480      4194304   20.02.2018 11:03:33   20.02.2018 11:03:34
